ID	age	sex	n_babies	site	year	pop_size	weight
575	0	m	0	1	1987	155	2.135118388747083
578	1	m	2	3	1987	155	2.3128994871019635
581	1	f	1	3	1987	155	4.9258673280681675
583	1	m	1	2	1987	155	1.5151929817170362
591	4	m	1	1	1987	155	3.510453065247937
592	3	m	1	1	1987	155	3.8289366555596756
594	2	m	1	1	1987	155	2.3115542835907568
600	6	m	1	1	1987	155	3.719325229649143
601	2	m	2	3	1987	155	1.4471501956554635
608	0	f	0	1	1987	155	4.825120700838252
612	4	f	2	2	1987	155	5.766897316856861
622	1	f	0	1	1987	155	5.657997870229064
630	1	f	1	1	1987	155	4.711371551028674
634	0	m	0	1	1987	155	0.7958442454025401
635	4	m	0	2	1987	155	2.8276876142873584
636	0	f	1	1	1987	155	4.424268306456071
642	5	f	2	3	1987	155	6.157542157969309
647	3	f	2	2	1987	155	6.030793881734075
651	3	m	0	1	1987	155	3.511330377596961
658	3	f	0	3	1987	155	3.828877816052618
662	1	m	1	2	1987	155	3.6289608582674493
673	7	m	0	1	1987	155	5.406985325643333
676	2	f	0	3	1987	155	4.178291333389854
680	1	f	1	1	1987	155	5.569091375230532
693	3	f	2	3	1987	155	3.849672563424523
708	1	m	1	3	1987	155	NA
711	1	f	2	1	1987	155	3.2913697716709205
721	7	f	1	3	1987	155	6.0196363364140355
735	1	f	2	3	1987	155	3.7162592191935815
741	4	m	0	1	1987	155	3.1691051065219424
749	7	f	0	2	1987	155	5.244927889690089
758	7	m	0	2	1987	155	4.662372030344908
761	2	f	2	1	1987	155	4.432456012693832
767	6	m	2	3	1987	155	5.45627738221327
769	0	m	0	2	1987	155	0.34258222123005655
776	3	m	2	1	1987	155	2.968660436177463
778	5	f	0	2	1987	155	6.75816853876367
779	3	f	0	2	1987	155	5.385585085717694
782	1	m	2	3	1987	155	1.62417038791219
783	2	f	0	1	1987	155	4.88437494921525
794	1	f	0	1	1987	155	5.234530753091635
811	1	f	2	3	1987	155	3.914350638268583
820	5	f	2	2	1987	155	5.301482219291027
825	6	m	0	2	1987	155	NA
830	3	f	2	1	1987	155	NA
834	3	m	0	2	1987	155	3.6526279416725607
848	5	m	1	1	1987	155	NA
850	5	m	2	3	1987	155	4.436335386414369
852	2	m	1	2	1987	155	3.8660955795834346
853	5	m	1	1	1987	155	4.1645050078295345
854	7	m	0	2	1987	155	3.3672297857851046
855	3	m	1	3	1987	155	3.9311414258734025
861	4	m	0	1	1987	155	4.918830399373374
866	1	m	2	2	1987	155	NA
871	0	f	2	2	1987	155	2.7393973087103314
873	6	f	2	3	1987	155	5.42522909662116
2	6	f	1	3	1988	173	5.693731275286536
5	6	f	1	1	1988	173	7.5241455061641
10	5	f	2	1	1988	173	NA
14	1	f	1	1	1988	173	3.6464108576075107
22	4	m	0	3	1988	173	3.279796930563712
24	5	f	1	3	1988	173	5.378793780015419
25	2	f	0	1	1988	173	3.436389032751858
29	2	f	1	1	1988	173	3.5002494794515404
31	6	m	2	3	1988	173	3.835829868082249
34	2	f	0	1	1988	173	5.421313432826503
36	1	m	0	1	1988	173	1.176024422428686
46	7	f	0	3	1988	173	6.265387856475438
55	0	m	0	2	1988	173	1.2713214729575206
56	6	m	1	3	1988	173	4.526272466942963
68	5	f	1	3	1988	173	NA
90	2	m	1	2	1988	173	2.93721194024264
105	2	f	0	3	1988	173	4.4406350592489625
113	4	f	0	1	1988	173	7.1530427398814265
127	0	f	1	2	1988	173	3.788900354279941
131	0	m	0	1	1988	173	0.21311086085930853
167	8	m	1	2	1988	173	4.510858547432831
175	7	f	2	2	1988	173	6.984642398306324
176	5	m	2	3	1988	173	NA
185	5	m	1	3	1988	173	5.19778020586656
186	4	f	2	1	1988	173	NA
190	5	m	0	2	1988	173	4.4294606003529795
194	2	m	0	1	1988	173	1.3246986140324877
202	3	f	0	2	1988	173	5.577534624091939
221	8	f	1	2	1988	173	6.044133588559947
228	2	f	2	2	1988	173	4.905303481428675
239	2	f	2	3	1988	173	4.556852156201606
255	8	f	0	1	1988	173	7.27622259763412
257	6	m	1	3	1988	173	4.041802305253331
262	2	m	0	1	1988	173	2.6598392121610366
274	6	f	0	3	1988	173	6.882486918581799
277	1	m	0	1	1988	173	3.4625511936158793
281	3	m	1	2	1988	173	2.306765681972674
288	2	m	2	3	1988	173	2.9037215550916438
294	8	m	2	1	1988	173	4.734289121308981
299	2	m	1	1	1988	173	2.8892784943565717
302	8	f	1	1	1988	173	7.2600616328151935
304	3	f	0	2	1988	173	5.344670420070619
307	1	f	1	1	1988	173	NA
315	2	m	1	2	1988	173	2.342355831170185
318	7	f	2	2	1988	173	6.432633289664848
321	2	f	1	3	1988	173	6.1861716492280765
322	0	m	2	1	1988	173	0.12010756815221599
326	0	m	1	1	1988	173	1.4886886821475738
330	2	m	2	3	1988	173	2.8772381073106454
341	7	f	2	1	1988	173	6.406152431528026
370	4	f	0	1	1988	173	3.680990279745866
372	1	m	1	3	1988	173	3.517357223272196
377	4	f	0	2	1988	173	5.139588828812128
381	7	m	0	1	1988	173	NA
393	2	m	1	1	1988	173	3.5745128427232187
399	1	f	2	2	1988	173	4.6893797033072175
407	1	f	2	3	1988	173	4.480710522644224
412	0	f	1	2	1988	173	3.724616709681801
414	1	m	0	1	1988	173	1.2040367343120746
420	7	m	1	2	1988	173	5.232991252461229
428	0	f	1	3	1988	173	2.144718679544768
444	3	m	2	2	1988	173	2.1027530005036845
447	3	f	2	3	1988	173	NA
449	5	f	2	1	1988	173	6.298336527876511
462	3	f	2	3	1988	173	2.7837669140022245
484	1	f	0	3	1988	173	2.950505020187125
502	4	f	0	2	1988	173	6.761036359373487
505	8	f	1	3	1988	173	7.572189465876738
518	6	f	2	1	1988	173	5.526276758767058
520	0	m	0	3	1988	173	3.960556812946814
525	3	f	0	1	1988	173	3.7194177110200415
526	3	f	2	1	1988	173	4.596021501084519
527	7	f	2	3	1988	173	5.316400203773988
532	5	m	1	2	1988	173	4.287288417594163
543	1	m	0	3	1988	173	NA
544	1	m	2	3	1988	173	1.7076324142578199
548	6	f	2	1	1988	173	NA
549	0	m	1	1	1988	173	2.5207881220635846
550	5	f	1	2	1988	173	5.780445157563052
559	0	m	2	2	1988	173	1.1029971787759123
560	5	f	2	2	1988	173	6.756802897102865
575	1	m	1	1	1988	173	2.588608516154975
578	2	m	0	3	1988	173	1.6581945228913264
581	2	f	1	3	1988	173	5.794375255523007
583	2	m	0	2	1988	173	1.6355325978114352
587	0	f	0	1	1988	173	NA
592	4	m	1	1	1988	173	3.4757930438619793
594	3	m	2	1	1988	173	4.1914738847248145
598	0	f	0	3	1988	173	2.6445875608826976
599	0	m	0	3	1988	173	0.9207281656515398
600	7	m	0	1	1988	173	3.7780437586483906
601	3	m	0	3	1988	173	2.1883024597326854
608	1	f	2	1	1988	173	5.761215619618329
612	5	f	1	2	1988	173	5.3725226195561655
622	2	f	0	1	1988	173	4.878218732954084
624	0	m	2	2	1988	173	1.1880957285027902
630	2	f	2	1	1988	173	5.238053005939522
634	1	m	0	1	1988	173	1.0543019441850046
635	5	m	0	2	1988	173	3.007416220516653
636	1	f	1	1	1988	173	NA
642	6	f	1	3	1988	173	6.269443245071565
647	4	f	0	2	1988	173	NA
651	4	m	1	1	1988	173	2.462992095727728
658	4	f	0	3	1988	173	5.840705723553512
662	2	m	2	2	1988	173	NA
676	3	f	0	3	1988	173	5.9584292329383866
680	2	f	0	1	1988	173	3.8407670172026895
693	4	f	0	3	1988	173	NA
708	2	m	2	3	1988	173	2.7469065201083414
711	2	f	2	1	1988	173	NA
721	8	f	0	3	1988	173	7.60807954031381
735	2	f	0	3	1988	173	4.548052742851443
736	0	m	2	1	1988	173	1.887919955773495
741	5	m	2	1	1988	173	4.141288975073873
755	0	f	2	3	1988	173	2.5398179015381603
758	8	m	2	2	1988	173	4.565876476904833
761	3	f	2	1	1988	173	6.642828989261537
767	7	m	2	3	1988	173	5.026493449830929
769	1	m	2	2	1988	173	1.7847660061623012
776	4	m	2	1	1988	173	3.632514995477306
778	6	f	2	2	1988	173	6.653811857719158
779	4	f	2	2	1988	173	6.289252844860872
782	2	m	1	3	1988	173	NA
783	3	f	0	1	1988	173	4.753831677044673
794	2	f	1	1	1988	173	6.067815464861586
811	2	f	2	3	1988	173	5.437783291266996
820	6	f	1	2	1988	173	6.6352725971737385
822	0	m	2	1	1988	173	2.7009159205928754
825	7	m	0	2	1988	173	5.512079172941435
830	4	f	2	1	1988	173	5.171876164006199
834	4	m	1	2	1988	173	3.1331881743655283
843	0	f	1	1	1988	173	3.870652351239257
848	6	m	0	1	1988	173	4.469773278847116
850	6	m	1	3	1988	173	4.60528728833882
852	3	m	1	2	1988	173	3.058896862090787
853	6	m	0	1	1988	173	4.8988899103361465
854	8	m	1	2	1988	173	5.427352265155616
855	4	m	0	3	1988	173	NA
861	5	m	1	1	1988	173	4.205384170898821
866	2	m	0	2	1988	173	NA
871	1	f	2	2	1988	173	4.721697197927824
873	7	f	2	3	1988	173	6.891532389250161
874	0	m	1	1	1988	173	0.553542166730961
2	7	f	0	3	1989	150	6.4537822712381185
5	7	f	2	1	1989	150	7.491818575728466
7	0	f	2	2	1989	150	3.6496406052784454
10	6	f	2	1	1989	150	NA
14	2	f	1	1	1989	150	NA
22	5	m	0	3	1989	150	3.9695624594270833
25	3	f	0	1	1989	150	5.1150246215336095
29	3	f	0	1	1989	150	5.1405692954005655
31	7	m	2	3	1989	150	4.831839657635391
34	3	f	1	1	1989	150	6.366064583486208
36	2	m	0	1	1989	150	2.4308631791564332
41	0	f	0	1	1989	150	3.942194203648506
46	8	f	1	3	1989	150	7.42552685624617
55	1	m	2	2	1989	150	3.1805135382182854
56	7	m	0	3	1989	150	5.586442520740128
64	0	m	1	1	1989	150	3.224774360952812
68	6	f	0	3	1989	150	6.387584854194724
90	3	m	0	2	1989	150	2.815320269774808
105	3	f	2	3	1989	150	4.271126103457509
108	0	m	2	3	1989	150	3.4696821008147434
110	0	m	2	1	1989	150	2.5252784505497035
111	0	f	2	2	1989	150	4.270949099949982
113	5	f	2	1	1989	150	5.9318857953472275
127	1	f	0	2	1989	150	4.091185905765145
131	1	m	2	1	1989	150	1.6439459225548159
149	0	f	0	3	1989	150	4.629396786715916
167	9	m	2	2	1989	150	6.454681555805135
175	8	f	1	2	1989	150	7.046451202744357
176	6	m	1	3	1989	150	NA
185	6	m	1	3	1989	150	5.400524747483601
186	5	f	1	1	1989	150	7.095759142099254
190	6	m	1	2	1989	150	NA
194	3	m	2	1	1989	150	2.712224152386491
200	0	m	1	1	1989	150	3.4330937515563793
202	4	f	2	2	1989	150	6.72781340641883
221	9	f	2	2	1989	150	7.634596314703409
228	3	f	2	2	1989	150	5.3337135958274215
239	3	f	2	3	1989	150	4.119798868186234
255	9	f	0	1	1989	150	7.418992261215036
257	7	m	1	3	1989	150	5.067553268696021
262	3	m	0	1	1989	150	4.432533028427863
274	7	f	2	3	1989	150	7.2470844744074
277	2	m	0	1	1989	150	4.743468445130867
281	4	m	0	2	1989	150	2.7337638014543857
288	3	m	1	3	1989	150	3.4679931550095344
299	3	m	1	1	1989	150	4.3470354444509205
302	9	f	1	1	1989	150	6.956398693218019
304	4	f	0	2	1989	150	5.649492378517881
307	2	f	2	1	1989	150	4.974076219135245
315	3	m	1	2	1989	150	3.5393729525886752
318	8	f	1	2	1989	150	7.4699793589275645
321	3	f	0	3	1989	150	5.802386112496671
322	1	m	0	1	1989	150	1.6430615525189214
323	0	f	1	2	1989	150	4.941518941046892
326	1	m	1	1	1989	150	2.864774189400217
330	3	m	1	3	1989	150	3.072481523639364
337	0	f	0	3	1989	150	2.9471374290921397
341	8	f	0	1	1989	150	7.272429168045264
370	5	f	1	1	1989	150	NA
372	2	m	0	3	1989	150	4.866305344858716
377	5	f	1	2	1989	150	5.530398003727972
381	8	m	0	1	1989	150	6.150314892834732
393	3	m	2	1	1989	150	NA
399	2	f	0	2	1989	150	6.763007095470578
407	2	f	1	3	1989	150	5.551020010877503
412	1	f	0	2	1989	150	3.587257154329848
414	2	m	1	1	1989	150	2.5602193722734814
428	1	f	1	3	1989	150	4.433347056882601
444	4	m	1	2	1989	150	3.850414162330407
447	4	f	2	3	1989	150	4.959938076302794
449	6	f	0	1	1989	150	NA
462	4	f	1	3	1989	150	4.030754067233828
484	2	f	0	3	1989	150	3.7305647508943642
502	5	f	2	2	1989	150	6.259902198331124
505	9	f	2	3	1989	150	8.545737518364408
518	7	f	0	1	1989	150	NA
520	1	m	1	3	1989	150	3.692322713078685
524	0	m	2	3	1989	150	1.0532359662888149
525	4	f	1	1	1989	150	4.668107938492312
526	4	f	0	1	1989	150	5.023187187210874
527	8	f	0	3	1989	150	7.060202063200899
532	6	m	2	2	1989	150	5.345744458543704
543	2	m	1	3	1989	150	NA
544	2	m	1	3	1989	150	2.7334203442206584
548	7	f	0	1	1989	150	6.009935261792923
549	1	m	0	1	1989	150	NA
551	0	m	1	1	1989	150	1.7143449848581693
559	1	m	1	2	1989	150	3.436548952804829
560	6	f	1	2	1989	150	6.66461065698238
575	2	m	0	1	1989	150	2.622733203277317
578	3	m	0	3	1989	150	4.119382803437986
583	3	m	2	2	1989	150	3.8223578191912915
587	1	f	2	1	1989	150	6.024432619976538
592	5	m	1	1	1989	150	3.373927964485974
594	4	m	0	1	1989	150	3.780934552369023
599	1	m	2	3	1989	150	1.7849051127052693
600	8	m	2	1	1989	150	4.370723488527504
601	4	m	1	3	1989	150	3.2052559599837664
608	2	f	2	1	1989	150	5.69967986449856
612	6	f	0	2	1989	150	7.802541397690659
618	0	f	0	2	1989	150	5.310432830094458
622	3	f	1	1	1989	150	6.047161032552524
630	3	f	2	1	1989	150	6.840907638136578
634	2	m	1	1	1989	150	3.6239086248680903
635	6	m	2	2	1989	150	4.524774349584023
636	2	f	2	1	1989	150	6.582236815948451
642	7	f	1	3	1989	150	NA
647	5	f	0	2	1989	150	7.222850657087307
651	5	m	1	1	1989	150	NA
652	0	m	0	2	1989	150	2.3581868466113676
662	3	m	2	2	1989	150	5.339359557849378
676	4	f	2	3	1989	150	5.763224163946224
678	0	f	0	2	1989	150	4.652463356358637
680	3	f	1	1	1989	150	6.009482885565753
708	3	m	0	3	1989	150	NA
711	3	f	1	1	1989	150	5.70586421409232
721	9	f	0	3	1989	150	8.202554567290665
735	3	f	1	3	1989	150	5.8482365026029015
741	6	m	2	1	1989	150	4.821826590652434
755	1	f	0	3	1989	150	4.423281410021307
758	9	m	1	2	1989	150	5.443242489824223
761	4	f	0	1	1989	150	6.662310644329802
767	8	m	1	3	1989	150	5.618817558103035
769	2	m	0	2	1989	150	1.9583668943260797
776	5	m	2	1	1989	150	4.0044307427530486
779	5	f	0	2	1989	150	6.91834991724769
782	3	m	0	3	1989	150	2.1369821628471253
783	4	f	1	1	1989	150	5.756042082363564
786	0	f	2	1	1989	150	3.8108192834080756
794	3	f	0	1	1989	150	5.899143893955286
820	7	f	1	2	1989	150	7.089575385927645
822	1	m	1	1	1989	150	3.704529527699509
825	8	m	0	2	1989	150	6.395241301857082
829	0	f	0	2	1989	150	3.589276361191449
834	5	m	2	2	1989	150	4.533422953183689
843	1	f	0	1	1989	150	6.089593622125149
848	7	m	0	1	1989	150	5.23840671402569
850	7	m	2	3	1989	150	5.056239962283749
852	4	m	0	2	1989	150	3.8624151440679397
853	7	m	2	1	1989	150	5.854691083606193
854	9	m	0	2	1989	150	5.95058698804661
855	5	m	2	3	1989	150	NA
861	6	m	1	1	1989	150	5.903004817180229
866	3	m	1	2	1989	150	3.8003586229419155
871	2	f	1	2	1989	150	4.43190397805968
873	8	f	1	3	1989	150	6.719866382025777
874	1	m	0	1	1989	150	2.116886946524298
2	8	f	1	3	1990	167	5.7493157045955705
5	8	f	2	1	1990	167	NA
7	1	f	2	2	1990	167	2.988234888881702
10	7	f	0	1	1990	167	5.8341050533156045
11	0	f	1	3	1990	167	3.006105839607825
14	3	f	0	1	1990	167	5.922770066458049
22	6	m	0	3	1990	167	3.8458446526354977
25	4	f	0	1	1990	167	4.6113616546704455
29	4	f	1	1	1990	167	4.75399421386079
31	8	m	1	3	1990	167	3.8410149155855144
34	4	f	0	1	1990	167	6.558713095813326
36	3	m	0	1	1990	167	2.5053660092546624
41	1	f	1	1	1990	167	3.574265452312621
46	9	f	2	3	1990	167	8.811699379080338
55	2	m	1	2	1990	167	2.587418272311343
64	1	m	1	1	1990	167	2.574231595209231
69	0	m	1	2	1990	167	2.1147483828243487
104	0	m	2	2	1990	167	0.7093305343109887
105	4	f	0	3	1990	167	4.140228808611423
108	1	m	0	3	1990	167	3.561597598346662
110	1	m	2	1	1990	167	4.058752121478282
111	1	f	0	2	1990	167	4.178477535926953
113	6	f	0	1	1990	167	7.489643077865015
127	2	f	2	2	1990	167	4.597710187876114
129	0	m	1	1	1990	167	2.845933968170748
131	2	m	0	1	1990	167	2.389518237065884
149	1	f	0	3	1990	167	5.307602381730429
167	10	m	0	2	1990	167	6.223785926039209
175	9	f	0	2	1990	167	6.912353396298221
176	7	m	1	3	1990	167	NA
185	7	m	2	3	1990	167	5.734243379439849
186	6	f	2	1	1990	167	6.789660448857562
190	7	m	2	2	1990	167	5.241083695783649
194	4	m	2	1	1990	167	1.4635890984488669
199	0	f	0	3	1990	167	3.657956586710031
202	5	f	1	2	1990	167	6.149621362259017
221	10	f	2	2	1990	167	6.940526972065784
228	4	f	0	2	1990	167	NA
239	4	f	1	3	1990	167	5.002198717648274
255	10	f	2	1	1990	167	8.21243170558216
257	8	m	2	3	1990	167	6.783829309098304
259	0	m	2	2	1990	167	3.246897414044084
262	4	m	2	1	1990	167	3.034708213365257
266	0	f	1	2	1990	167	4.8230899098077495
274	8	f	2	3	1990	167	7.457437132252261
277	3	m	1	1	1990	167	4.755905827991282
281	5	m	0	2	1990	167	1.5665227370739443
288	4	m	0	3	1990	167	2.5313457092626495
299	4	m	2	1	1990	167	3.239069057090987
302	10	f	2	1	1990	167	7.8101164239511425
304	5	f	1	2	1990	167	NA
307	3	f	1	1	1990	167	5.087214054508782
315	4	m	1	2	1990	167	2.909074794984939
318	9	f	2	2	1990	167	8.347054709863864
321	4	f	1	3	1990	167	5.574507149542434
322	2	m	2	1	1990	167	1.9937448202665053
323	1	f	1	2	1990	167	4.236345570622835
326	2	m	1	1	1990	167	3.236502119915969
330	4	m	2	3	1990	167	2.7965571662761386
337	1	f	1	3	1990	167	4.900670499718561
341	9	f	0	1	1990	167	6.950222959970162
353	0	f	0	1	1990	167	5.173960582562157
370	6	f	2	1	1990	167	4.002664763422941
372	3	m	1	3	1990	167	3.985702465405243
377	6	f	1	2	1990	167	5.865107382784781
381	9	m	0	1	1990	167	NA
387	0	m	1	3	1990	167	0.5399874287041926
393	4	m	2	1	1990	167	4.038797134865018
399	3	f	1	2	1990	167	4.884715713675563
407	3	f	0	3	1990	167	5.53674358336436
414	3	m	1	1	1990	167	3.305990674629668
428	2	f	2	3	1990	167	3.5195982907214143
447	5	f	1	3	1990	167	4.245368210900109
449	7	f	0	1	1990	167	NA
462	5	f	2	3	1990	167	4.977121077520257
471	0	m	2	2	1990	167	0.9262908042402733
484	3	f	1	3	1990	167	4.5293345621314085
497	0	m	1	3	1990	167	1.81433491241844
502	6	f	2	2	1990	167	NA
505	10	f	0	3	1990	167	7.947641995260639
518	8	f	0	1	1990	167	7.138193171679736
520	2	m	0	3	1990	167	3.6332573566343958
524	1	m	0	3	1990	167	1.487468017885439
525	5	f	2	1	1990	167	5.703179507169519
527	9	f	0	3	1990	167	7.45296146155351
532	7	m	2	2	1990	167	NA
543	3	m	0	3	1990	167	3.9363192276178736
544	3	m	1	3	1990	167	2.2876986788624043
548	8	f	1	1	1990	167	6.545458267963628
549	2	m	1	1	1990	167	3.672193947077767
551	1	m	0	1	1990	167	1.2700456049453315
552	0	m	0	1	1990	167	0.9223783131299438
559	2	m	0	2	1990	167	2.5688811658025
560	7	f	1	2	1990	167	NA
575	3	m	0	1	1990	167	3.1641011168211746
578	4	m	0	3	1990	167	3.4850848576126983
583	4	m	2	2	1990	167	2.765689908231875
592	6	m	0	1	1990	167	4.636489284620781
594	5	m	1	1	1990	167	NA
599	2	m	2	3	1990	167	1.9986828547537319
600	9	m	0	1	1990	167	3.4038066450623017
601	5	m	2	3	1990	167	3.4943310104210807
608	3	f	1	1	1990	167	5.1177511288617215
612	7	f	1	2	1990	167	NA
618	1	f	0	2	1990	167	4.6385442520874935
622	4	f	2	1	1990	167	NA
630	4	f	2	1	1990	167	5.787989499967547
634	3	m	1	1	1990	167	2.5626334971377744
635	7	m	1	2	1990	167	5.329643784552528
636	3	f	2	1	1990	167	5.141628159720393
647	6	f	1	2	1990	167	5.904733417068371
649	0	f	2	1	1990	167	2.3370901245020237
662	4	m	1	2	1990	167	5.172600206275723
669	0	m	0	1	1990	167	NA
676	5	f	1	3	1990	167	5.701312725601686
678	1	f	0	2	1990	167	4.876097807789367
680	4	f	2	1	1990	167	6.158828266566271
708	4	m	1	3	1990	167	3.358420317224211
711	4	f	2	1	1990	167	6.521436339186616
721	10	f	0	3	1990	167	7.846496022759453
735	4	f	1	3	1990	167	5.729366019871134
741	7	m	2	1	1990	167	4.853249004366816
758	10	m	2	2	1990	167	5.970430968563409
761	5	f	0	1	1990	167	6.156735506659849
766	0	m	0	3	1990	167	0.9689940384942103
767	9	m	0	3	1990	167	NA
769	3	m	2	2	1990	167	1.0290206980969658
776	6	m	1	1	1990	167	3.4123920294085197
779	6	f	2	2	1990	167	6.59743212372564
782	4	m	2	3	1990	167	1.7024141891491382
783	5	f	1	1	1990	167	6.41424595149989
786	1	f	2	1	1990	167	3.704056341953383
794	4	f	2	1	1990	167	6.814595933275026
797	0	m	0	1	1990	167	2.5665244755681837
814	0	m	1	1	1990	167	1.8490852401392044
820	8	f	2	2	1990	167	6.666633289677218
822	2	m	1	1	1990	167	3.02935166586092
825	9	m	1	2	1990	167	6.149962461491247
829	1	f	2	2	1990	167	3.5075533833480383
833	0	m	1	2	1990	167	3.198166949763955
834	6	m	1	2	1990	167	3.4751990769528165
843	2	f	2	1	1990	167	5.465863965425367
848	8	m	0	1	1990	167	5.195850828824819
852	5	m	2	2	1990	167	3.186295274451405
853	8	m	0	1	1990	167	4.930419545867051
854	10	m	1	2	1990	167	5.18276410776885
855	6	m	0	3	1990	167	4.164511789189687
861	7	m	1	1	1990	167	5.521029524545453
864	0	f	0	1	1990	167	3.3123163080167313
866	4	m	0	2	1990	167	3.7822991419893564
873	9	f	2	3	1990	167	7.401427872839534
874	2	m	2	1	1990	167	2.0301128847842076
2	9	f	1	3	1991	152	7.332144678646927
5	9	f	2	1	1991	152	7.511790989803959
7	2	f	1	2	1991	152	4.064856508094402
10	8	f	0	1	1991	152	6.53499085230154
11	1	f	1	3	1991	152	4.778861460008048
14	4	f	2	1	1991	152	5.353874049814441
15	0	m	2	1	1991	152	0.9984003568082858
22	7	m	2	3	1991	152	NA
25	5	f	0	1	1991	152	4.526120559927631
29	5	f	1	1	1991	152	5.504865974721915
31	9	m	0	3	1991	152	NA
34	5	f	2	1	1991	152	8.321044920290205
36	4	m	0	1	1991	152	2.7363676537984882
41	2	f	0	1	1991	152	4.195653763950463
46	10	f	1	3	1991	152	7.934017675823927
47	0	m	0	2	1991	152	0.0511410886113986
55	3	m	0	2	1991	152	3.4686639955995298
64	2	m	0	1	1991	152	3.113162852074877
69	1	m	1	2	1991	152	1.528354330704599
92	0	m	1	1	1991	152	1.3149631428488138
97	0	f	2	2	1991	152	3.5874480541359945
104	1	m	0	2	1991	152	1.0640296604407797
105	5	f	1	3	1991	152	5.483544867272781
108	2	m	1	3	1991	152	4.314464293181021
110	2	m	0	1	1991	152	4.207259262630325
111	2	f	2	2	1991	152	NA
127	3	f	1	2	1991	152	5.186479683485943
129	1	m	0	1	1991	152	3.510633705583929
136	0	m	1	1	1991	152	4.090604834382382
149	2	f	1	3	1991	152	5.3967008169999735
164	0	f	1	3	1991	152	NA
175	10	f	1	2	1991	152	8.06058919755374
185	8	m	1	3	1991	152	5.15380798488166
186	7	f	0	1	1991	152	6.862684950210209
190	8	m	0	2	1991	152	5.388950020402736
194	5	m	1	1	1991	152	2.5722184662720786
199	1	f	1	3	1991	152	NA
202	6	f	2	2	1991	152	7.411412371558153
221	11	f	1	2	1991	152	7.692994384709802
228	5	f	0	2	1991	152	6.355574339208712
239	5	f	2	3	1991	152	5.632487870178313
246	0	m	0	1	1991	152	3.773112926031329
257	9	m	2	3	1991	152	6.228765297765462
259	1	m	1	2	1991	152	3.830763768592849
262	5	m	2	1	1991	152	4.499562821067423
266	1	f	2	2	1991	152	4.176088663494853
274	9	f	2	3	1991	152	7.666031185037311
277	4	m	2	1	1991	152	4.292081510677106
288	5	m	1	3	1991	152	4.647418070304745
298	0	f	0	1	1991	152	3.7568604335418097
299	5	m	1	1	1991	152	4.5189236197684
304	6	f	2	2	1991	152	5.894516793185949
307	4	f	2	1	1991	152	NA
318	10	f	2	2	1991	152	7.988826114674611
321	5	f	0	3	1991	152	7.527819069561356
322	3	m	0	1	1991	152	1.4721992384029237
323	2	f	0	2	1991	152	5.156021612103021
326	3	m	2	1	1991	152	3.1297854512352936
330	5	m	0	3	1991	152	4.339785873372706
337	2	f	2	3	1991	152	4.138057869016332
341	10	f	2	1	1991	152	8.308302591188435
353	1	f	0	1	1991	152	5.351709693262865
356	0	f	2	1	1991	152	3.591137553492944
370	7	f	2	1	1991	152	5.278044503233398
377	7	f	1	2	1991	152	5.196093247438757
381	10	m	2	1	1991	152	6.438969474623139
387	1	m	2	3	1991	152	NA
393	5	m	1	1	1991	152	5.190821598971229
394	0	m	0	1	1991	152	2.045654183292593
399	4	f	0	2	1991	152	NA
407	4	f	0	3	1991	152	7.296494600580011
414	4	m	1	1	1991	152	NA
428	3	f	0	3	1991	152	4.703124270660834
449	8	f	2	1	1991	152	6.248899428479955
462	6	f	2	3	1991	152	3.876310193968727
471	1	m	1	2	1991	152	2.3728112182559054
474	0	f	0	3	1991	152	2.7821658310600275
490	0	m	1	1	1991	152	1.3904631411360033
493	0	f	2	2	1991	152	4.914574054897811
497	1	m	0	3	1991	152	0.7716854058375855
502	7	f	0	2	1991	152	6.830760917810135
505	11	f	1	3	1991	152	NA
518	9	f	1	1	1991	152	6.767263826002798
520	3	m	1	3	1991	152	4.054602776524672
524	2	m	1	3	1991	152	1.8905007005235646
525	6	f	1	1	1991	152	5.827599448273059
527	10	f	0	3	1991	152	7.044399143871611
